CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,EMPLOYER_STATE,WORKSITE_CITY_1,PREVAILING_WAGE_1,YEAR,
DENIED,TRAINEE ANNIVERSARY EXHIBITION PROJECT MANAGER,Y,THE RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICAGO,IL,CHICAGO,54084,2015,
DENIED,MANAGEMENT ANALYST,Y,"YASHCO SYSTEMS, INC.",MN,BROOKLYN PARK,68827.2,2015,
DENIED,MERCHANDISING PLANNER,Y,"PPF SYRACUSE, INC.",NY,SYRACUSE,45926,2015,
DENIED,MEDICAL TECHNOLOGIST II,Y,UNIVERSITY OF ROCHESTER,NY,ROCHESTER,45968,2015,
DENIED,INTERNATIONAL SALES ACCOUNT MANAGER,Y,"PMI CARTONING, INC.",IL,ELK GROVE VILLAGE,63211,2015,
DENIED,WEB DEVELOPER,N,CARE MEDS PHARMACEUTICAL SERVICE,NY,NEW YORK,43742.4,2015,
DENIED,PHYSICAL THERAPIST,Y,"TRICARE REHAB, LLC",IN,DYER,78187.2,2015,
DENIED,PROGRAMMER ANALYST,Y,AMERISOFT CORPORATION,MI,TROY,52603,2015,
DENIED,DATABASE ADMINISTRATOR,Y,"SOFTWARE TECHNOLOGY, INC.",PA,MECHANICSBURG,60112,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,HALLMARK GLOBAL TECHNOLOGIES INC,PA,ERIE,55536,2015,
DENIED,PROGRAMMER ANALYST,Y,"GLOBAL DATA MANAGEMENT, INC.",NY,BROOKLYN,73923,2015,
DENIED,DEVELOPMENT ENGINEER,Y,UNITED COMPUTER SOLUTIONS INC.,IL,LAKE FOREST,72675.2,2015,
DENIED,ONSITE COORDINATOR,Y,IBM INDIA PRIVATE LIMITED,NY,NEW YORK,73923,2015,
DENIED,PERSONAL CARE WORKER,Y,NICHOLAS J SUCKOW,WI,DALLAS,16764.8,2015,
DENIED,SYSTEMS ANALYST,Y,TECHNOSOFT CORPORATION,MI,DETROIT,78187,2015,
DENIED,ADVISORY STAFF,Y,ERNST & YOUNG U.S. LLP,NY,NEW YORK,57678,2015,
DENIED,OBSTETRIC ANESTHESIA FELLOW,Y,"GREAT LAKES ANESTHESIOLOGY, PC",NY,BUFFALO,49858,2015,
DENIED,TRADER,Y,LATOUR TRADING LLC,NY,NEW YORK,154690,2015,
DENIED,LICENSED PRACTICAL NURSE,Y,MCINTOSH SENIOR LIVING,MN,MCINTOSH,31304,2015,
DENIED,SOFTWARE ENGINEER,Y,SYSTEM SOFT TECHNOLOGIES LLC,IL,LINCOLNSHIRE,62795,2015,
DENIED,FIELD CLINICAL ENGINEER,Y,"MEDTRONIC, INC.",IL,CHICAGO,60549,2015,
DENIED,PROGRAMMER ANALYST,Y,"CORE INFORMATION TECHNOLOGY SOLUTIONS, INC.",NY,NEW YORK,56826,2015,
DENIED,HYPERION DEVELOPER,Y,INTUITY TECHNOLOGIES LLC,NY,MELVILLE,81536,2015,
DENIED,NURSING ASSISTANTS,Y,MCINTOSH SENIOR LIVING,MN,MCINTOSH,21736,2015,
DENIED,IMMIGRATION OFFICER,Y,WESTERN MICHIGAN UNIVERSITY,MI,KALAMAZOO,44400,2015,
DENIED,PROGRAMMER ANALYST,Y,"MUDRASYS,INC.",OH,DUBLIN,55598,2015,
DENIED,SOFTWARE VALIDATION ENGINEER,Y,"BELCAN ENGINEERING GROUP, INC.",IL,MOSSVILLE,73632,2015,
DENIED,COMPUTER PROGRAMMER,Y,"SANPRO TECHNOLOGIES, INC",NY,NEW YORK,73923,2015,
DENIED,AUDIOLOGY/HEARING SCIENCE PROGRAM MANAGER,Y,SYRACUSE UNIVERSITY,NY,SYRACUSE,54101,2015,
DENIED,SENIOR SOFTWARE SYSTEMS DEVELOPER,Y,EPIC SYSTEMS CORPORATION,WI,VERONA,118934,2015,
DENIED,TRANSLATOR,Y,ADM SECURITY SERVICES LLC,NY,STATEN ISLAND,18720,2015,
DENIED,PROGRAMMER ANALYST,Y,"VENSAI TECHNOLOGIES, INC.",WI,STEVENS POINT,46758,2015,
DENIED,SENIOR PROCESS ENGINEER,Y,"KNOWLES ELECTRONICS, LLC",IL,ITASCA,75587,2015,
DENIED,APPLICATION DESIGNER,Y,ADVANCED SOFTWARE DESIGN INC.,NY,RENSSELAER,68640,2015,
DENIED,ERS SENIOR CONSULTANT,Y,DELOITTE & TOUCHE LLP,NY,NEW YORK,60300,2015,
DENIED,EXPORT SALES REPRESENTATIVE,N,"CPAC EQUIPMENT, INC.",NY,LEICESTER,62337.6,2015,
DENIED,SYSTEMS ANALYST,Y,"PRIMESOFT, INC",IL,CHICAGO,67808,2015,
DENIED,SAS ANALYST (SAS PROGRAMER),Y,"SYSTEM SOFT TECHNOLOGIES, LLC.",IL,BLOOMINGTON,46197,2015,
DENIED,EMISSIONS & ENERGY ENGINEER II,Y,"JOHNSON CONTROLS, INC.",WI,MILWAUKEE,89773,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,WORLDWIDE DISTRIBUTION SYSTEMS USA LLC.,MI,FARMINGTON HILLS,72800,2015,
DENIED,ARCHITECTURAL DRAFTER,Y,ROMO INCORPORATED,OH,CHAGRIN FALLS,56971,2015,
DENIED,"SENIOR ANALYST, DIGITAL MEDIA ANALYTICS",Y,NEO@OGILVY LLC,NY,NEW YORK,75400,2015,
DENIED,QUALITY ASSURANCE ENGINEER,Y,AVANT-GARDE SOLUTIONS LTD.,IL,LIBERTYVILLE,60091,2015,
DENIED,BUSINESS ANALYST,Y,SYSINTELLI INC,WI,MADISON,80725,2015,
DENIED,LECTURER IN MANAGEMENT AND MARKETING,N,OAKLAND UNIVERSITY,MI,ROCHESTER,44824,2015,
DENIED,CURRICULUM COORDINATOR,Y,LIVONIA PUBLIC SCHOOLS,MI,LIVONIA,36658,2015,
DENIED,PROJECT MANAGER,Y,"PHARMA RESOURCE GROUP, INC.",PA,FORT WASHINGTON,162531,2015,
DENIED,MARINE MANAGER,Y,EAGLE SHIPPING INTERNATIONAL (USA) LLC.,NY,NEW YORK,115773,2015,
DENIED,SOFTWARE PROJECT MANAGER,Y,BAHA INDUSTRIES CORP.,NY,7TH FLOOR,102981,2015,
DENIED,PROGRAMMER ANALYST,Y,FABERGENT INC.,NY,NEW YORK,77600,2015,
DENIED,IT SECURITY ENGINEER,Y,KIMBERLY-CLARK CORPORATION,WI,NEENAH,94827,2015,
DENIED,PROJECT MANAGER,Y,IBM INDIA PRIVATE LIMITED,IL,BLOOMINGTON,56347,2015,
DENIED,ARCHITECTURAL DESIGNER,Y,PEI COBB FREED AND PARTNERS ARCHITECTS LLP,NY,NEW YORK,55411,2015,
DENIED,ASSISTANT PROFESSOR IN HISTORY,Y,SPRING ARBOR UNIVERSITY,MI,SPRING ARBOR,52100,2015,
DENIED,POSTDOCTORAL SCHOLAR,Y,THE PENNSYLVANIA STATE UNIVERSITY,PA,HERSHEY,43597,2015,
DENIED,ANALYST,Y,BARINGTON COMPANIES MANAGEMENT LLC,NY,NEW YORK,66019,2015,
DENIED,SAS ANALYST (SAS PROGRAMER),Y,"SYSTEM SOFT TECHNOLOGIES, LLC.",IL,BLOOMINGTON,46197,2015,
DENIED,ASSOCIATE ATTORNEY,Y,LITTLETON JOYCE UGHETTA PARK & KELLY LLP.,NY,NEW YORK,82472,2015,
DENIED,SYSTEM ENGINEER,Y,IBM INDIA PRIVATE LIMITED,IL,BLOOMINGTON,56347,2015,
DENIED,PROGRAMMER ANALYST,Y,"BITSOFT INTERNATIONAL, INC.",IL,CHICAGO,67808,2015,
DENIED,RF ENGINEER,Y,NEXIUS SOLUTIONS INC.,OH,MASON,58677,2015,
DENIED,INFORMATICA DEVELOPER,Y,FAST SWITCH LTD,OH,COLUMBUS,62420.8,2015,
DENIED,ALGORITHMIC TRADER,Y,QSPARK LLC,NY,NEW YORK,91874,2015,
DENIED,SAS ANALYST (SAS PROGRAMER),Y,"SYSTEM SOFT TECHNOLOGIES, LLC.",IL,BLOOMINGTON,56347,2015,
DENIED,JAVA DEVELOPER,Y,FAST SWITCH LTD,OH,COLUMBUS,62420.8,2015,
DENIED,QA ANALYST,Y,"CNET GLOBAL SOLUTIONS, INC.",MN,EDEN PRAIRIE,59384,2015,
DENIED,SENIOR ART DIRECTOR,Y,YOUNG & RUBICAM INC. - THE BRAVO GROUP,NY,NEW YORK,103418,2015,
DENIED,FRONT END DEVELOPER,Y,SUDLER & HENNESSEY LLC,NY,NEW YORK,83053,2015,
DENIED,REPORTER,Y,SINOVISION INCORPORATED,NY,NEW YORK,27789,2015,
DENIED,QUALITY ASSURANCE ANALYST,Y,NORTH AMERICAN BANCARD,MI,TROY,68099,2015,
DENIED,STREAM LEAD,Y,ATTRA INC.,OH,KETTERING,81806,2015,
DENIED,BUSINESS ANALYST,Y,"COOLSOFT, LLC",IL,EAST SPRINGFIELD,86445,2015,
DENIED,PROGRAMMER ANALYST,Y,"V-SOFT CONSULTING GROUP, INC",MI,OKEMOS,43264,2015,
DENIED,STREAM LEAD,Y,ATTRA INC.,OH,KETTERING,81806,2015,
DENIED,ALGORITHMIC TRADER,Y,QSPARK LLC,NY,NEW YORK,91874,2015,
DENIED,TECHNICAL CONSULTANT (EMBEDDED),Y,L&T TECHNOLOGY SERVICES LIMITED,OH,MARYSVILLE,63627,2015,
DENIED,ADVISORY IT SPECIALIST,Y,IBM CORPORATION,OH,DUBLIN,78666,2015,
DENIED,SOFTWARE DEVELOPER,Y,ALTIMETRIK CORP,MI,DEARBORN,66706,2015,
DENIED,SENIOR ENGINEER - IT SYSTEMS,Y,"UNITED AIRLINES, INC.",IL,CHICAGO,85072,2015,
DENIED,INDUSTRIAL ENGINEER,Y,"THE GAP, INC.",NY,FISHKILL,58822,2015,
DENIED,PRODUCT MANAGER,Y,GOOGLE INC.,NY,NEW YORK,133723,2015,
DENIED,"SOLUTIONS ARCHITECT, TSA",Y,AVNET INC.,WI,MILWAUKEE,56618,2015,
DENIED,PROGRAMMER ANALYST,Y,SAT SOLUTIONS LLC,PA,GLENOLDEN,69347,2015,
DENIED,COMPUTER PROGRAMMER,Y,AMERICAN INFORMATION TECHNOLOGY CORPORATION,PA,CANONSBURG,40456,2015,
DENIED,PRESIDENT,N,GARDEN HOUSE SCHOOL OF NEW YORK,NY,NEW YORK,148865.6,2015,
DENIED,PROGRAMMER ANALYST,Y,ERP AND ERP CORP,PA,NEWTOWN,59280,2015,
DENIED,SENIOR CONSULTANT,Y,MUREX NORTH AMERICA INC.,NY,NEW YORK,98904,2015,
DENIED,PROGRAMMER ANALYST,Y,"V-SOFT CONSULTING GROUP, INC",MI,OKEMOS,43264,2015,
DENIED,CO-ORDINATOR CLINICAL DODUMENTATION,Y,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICE,IN,NEW ALBANY,55000,2015,
DENIED,NETWORK ADMINISTRATOR,Y,"ITECH US, INC.",IL,BLOOMINGTON,86798,2015,
DENIED,DESIGN ENGINEER,Y,"SANDERS PRECAST CONCRETE SYSTEMS, INC.",IN,WHITESTOWN,45000,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,PROGRAMMER ANALYST,Y,CHICAGO RIDGE NURSING AND REHABILITATION CENTRE,IL,CHICAGO RIDGE,55244.8,2015,
DENIED,RESEARCH ASSOCIATE,Y,UNIVERSITY OF WISCONSIN-MADISON,WI,MADISON,40706,2015,
DENIED,TECHNICAL SERVICE ENGINEER,Y,IMC DATAWORKS LLC,MI,NOVI,57450,2015,
DENIED,CIRCUS ARTIST INSTRUCTOR,Y,CIRCUS EDUCATION SPECIALISTS,NY,WESTBURY,27290,2015,
DENIED,LAW CLERK,Y,"THE ZHANG LAW FIRM, P.C.",NY,ELMHURST,38727,2015,
DENIED,GUIDEWIRE APPLICATION ADMINISTRATOR,Y,"BALDWIN & LYONS, INC.",IN,CARMEL,105539,2015,
DENIED,CYTOPREPARATION TECHNICIAN,Y,THE OHIO STATE UNIVERSITY,OH,COLUMBUS,36878,2015,
DENIED,SOFTWARE DEVELOPER (OBIEE),Y,EPACE TECHNOLOGIES INC.,MN,MINNETONKA,65957,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,ENGINEER,Y,"THORNTON TOMASETTI, INC.",NY,NEW YORK,61602,2015,
DENIED,PYTHON ENGINEER,Y,ESSENCE DIGITAL INC.,NY,NEW YORK,91000,2015,
DENIED,HMLD LDD PRODUCT ENGINEER - SENIOR ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,66269,2015,
DENIED,HEALTHCARE QUALITY ASSURANCE MANAGER,Y,"MEDICAL DYNAMIC SYSTEMS, INC.",NY,STATEN ISLAND,80163.2,2015,
DENIED,WEB DEVELOPER,N,ALS WORLDWIDE INC,NY,NEW YORK,43742.4,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,SOFTWARE DEVELOPER,Y,TEKMARK GLOBAL SOLUTIONS LLC,OH,COLUMBUS,81307,2015,
DENIED,SENIOR IT PROJECT MANAGER,Y,COLORCON INC.,PA,HARLEYSVILLE,92498,2015,
DENIED,PROGRAMMER ANALYST,Y,"MAESTRO TECHNOLOGIES,INC",PA,PHILADELPHIA,75899,2015,
DENIED,COMPUTER PROGRAMMER,Y,TATA CONSULTANCY SERVICES LIMITED,IL,LINCOLNSHIRE,61318,2015,
DENIED,ARCHITECTURAL DRAFTER,Y,CETRA RUDDY ARCHITECTURE D.P.C.,NY,NEW YORK,48006,2015,
DENIED,FUNCTIONAL CONSULTANT,Y,IBM INDIA PRIVATE LIMITED,NY,LONG ISLAND CITY,80995,2015,
DENIED,VICE PRESIDENT,Y,JPMORGAN CHASE & CO.,NY,NEW YORK,125133,2015,
DENIED,COMPUTER PROGRAMMER ANALYST,Y,ORBIS INC,NY,NEW YORK,56826,2015,
DENIED,QUALITY ASSURANCE ANALYST,Y,HARPRO TECH INC,NY,NEW YORK,73923,2015,
DENIED,FINANCIAL ASSOCIATE,Y,THE BLACKSTONE GROUP,NY,NEW YORK,125133,2015,
DENIED,PROJECT ENGINEER,Y,"E.E CRUZ & COMPANY, INC.",NY,NEW YORK,95950,2015,
DENIED,SOFTWARE DEVELOPER,Y,"SYSTEM SOFT TECHNOLOGIES, LLC.",IL,HOFFMAN STATES,84906,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,PEOPLESOFT TECHNICAL CONSULTANT,Y,IBM INDIA PRIVATE LIMITED,NY,LONG ISLAND CITY,73923,2015,
DENIED,PHYSICAL THERAPIST,Y,JOSEPH P. ADDABBO FAMILY HEALTH CENTER INC.,NY,FAR ROCKAWAY,64750,2015,
DENIED,PHYSICAL THERAPIST,Y,"HEALTHCARE THERAPY SERVICES, INC.",IN,ROSSVILLE,59030.4,2015,
DENIED,COMPUTER PROGRAMMER,Y,MALVI SYSTEMS LLC,PA,PHILADELPHIA,66602,2015,
DENIED,ALGORITHMIC TRADER,Y,QSPARK LLC,NY,NEW YORK,91874,2015,
DENIED,APPLICATION DEVELOPER,Y,TEKMARK GLOBAL SOLUTIONS LLC,IL,CHICAGO,91270,2015,
DENIED,SR. SOFTWARE QA ANALYST,Y,"SYSTEM SOFT TECHNOLOGIES, LLC.",IL,MCHENRY,67642,2015,
DENIED,"SR. MANAGER, WEB ENGINEERING",Y,"SHUTTERFLY, INC.",NY,NEW YORK,133723,2015,
DENIED,CONSULTANT,Y,WIPRO LIMITED,OH,CLEVELAND,61235,2015,
DENIED,ADVISORY ASSOCIATE,Y,PRICEWATERHOUSECOOPERS LLP,NY,NEW YORK,63086,2015,
DENIED,MEDICAL TECHNOLOGIST,Y,"ALVERNO PROVENA HOSPITAL LABORATORIES, INC.",IL,CHICAGO,43202,2015,
DENIED,COMPUTER SYSTEM ANALYST,Y,AVANI TECHNOLOGY SOLUTIONS INC.,NY,ROCHESTER,57678,2015,
DENIED,CLINICAL LABORATORY TECHNOLOGIST,Y,MOUNT SINAI MEDICAL CENTER,NY,LONG ISLAND CITY,54905.76,2015,
DENIED,MOBILE DESIGNER,Y,IBM CORPORATION,NY,YORKTOWN HEIGHTS,79602,2015,
DENIED,PROCESS AND IMPROVEMENT ENGINEER,Y,"BRILLIANT STUDIO, INC.",PA,EXTON,61651,2015,
DENIED,SENIOR SAP ABAP WEBDYNPRO CONSULTANT,Y,IBM INDIA PRIVATE LIMITED,OH,CINCINNATI,59800,2015,
DENIED,HOSPITALIST,Y,SANFORD CLINIC NORTH,MN,BEMIDJI,139548,2015,
DENIED,PROGRAMMER ANALYST,Y,POLARIS SOFTWARE LAB (INDIA) LIMITED,NY,NEW YORK,56826,2015,
DENIED,SENIOR SOFTWARE DEVELOPER (BUSINESS PROCESSES),Y,"NCS PEARSON, INC.",MN,BLOOMINGTON,83200,2015,
DENIED,ASSOCIATE,Y,"A.T. KEARNEY, INC.",MI,SOUTHFIELD,110323,2015,
DENIED,APPS SYSTEMS ENGINEER,Y,"VIRTUAL CONSTRUCTION, INC.",MN,MINNEAPOLIS,93267,2015,
DENIED,WEBMETHODS HOSTING DEVELOPER,Y,IBM INDIA PRIVATE LIMITED,MN,SAINT PAUL,65416,2015,
DENIED,DATA SCIENTIST/STATISTICIAN,Y,NEW YORK LIFE INSURANCE COMPANY,NY,NEW YORK,76336,2015,
DENIED,BUSINESS OPERATIONS SPECIALIST,Y,LENCO DIAGNOSTIC LABORATORIES INC,NY,BROOKLYN,46883,2015,
DENIED,PROGRAMMER ANALYST,Y,ERP AND ERP CORP,PA,NEWTOWN,59280,2015,
DENIED,FINANCIAL QUANTITATIVE ANALYST,Y,"RADIAN GUARANTY, INC.",PA,PHILADELPHIA,52478,2015,
DENIED,APPLICATION DEVELOPER,Y,IBM INDIA PRIVATE LIMITED,IN,INDIANAPOLIS,54579,2015,
DENIED,BUSINESS SYSTEMS ANALYST,Y,POPULUS GROUP,OH,COLUMBUS,67371.2,2015,
DENIED,PROGRAMMER ANALYST,Y,"ONE TEAM US, LLC",IL,CHICAGO,49400,2015,
DENIED,PROGRAMMER ANALYST,Y,CHICAGO RIDGE NURSING AND REHABILITATION CENTRE,IL,CHICAGO RIDGE,55244.8,2015,
DENIED,DESIGN ENGINEER,Y,"SANDERS PRECAST CONCRETE SYSTEMS, INC.",IN,WHITESTOWN,42224,2015,
DENIED,BUSINESS SYSTEMS ANALYST,Y,POPULUS GROUP,OH,COLUMBUS,65166.4,2015,
DENIED,ENGINEER,Y,CATERPILLAR INC.,IL,MOSSVILLE,60923,2015,
DENIED,SENIOR ENGINEER,Y,CATERPILLAR INC.,IL,MOSSVILLE,73382,2015,
DENIED,SENIOR SOFTWARE DEVELOPER,Y,GALAX-ESYSTEMS CORPORATION,OH,CINCINNATI,95181,2015,
DENIED,IT ARCHITECTURE ENGINEER LEAD,Y,NORTHWESTERN UNIVERSITY,IL,CHICAGO,73840,2015,
DENIED,SYSTEM ANALYST,Y,IBM INDIA PRIVATE LIMITED,IL,BLOOMINGTON,56347,2015,
DENIED,MELTING PROCESS PROJECT LEADER,Y,CORNING INCORPORATED,NY,CORNING,92685,2015,
DENIED,MOBILE DESIGNER,Y,IBM CORPORATION,NY,YORKTOWN HEIGHTS,79602,2015,
DENIED,COMPUTER SYSTEMS ENGINEER,Y,"SECUREAPP TECHNOLOGIES, LLC",IL,BARRINGTON,49400,2015,
DENIED,SENIOR CONSULTANT,Y,IBM CORPORATION,NY,YORKTOWN HEIGHTS,82638,2015,
DENIED,HOSPITALIST,Y,OSF SAINT FRANCIS MEDICAL CENTER,IL,PEORIA,197621,2015,
DENIED,PROGRAMMER ANALYST,Y,ISYNC SOLUTIONS INC,PA,NEWTOWN,59280,2015,
DENIED,BUSINESS DEVELOPMENT MANAGER,Y,ISDE NORTH AMERICA INC,NY,NEW YORK,65000,2015,
DENIED,BUSINESS ANALYST,Y,LENMAR CONSULTING INC.,NY,NEW YORK,63086,2015,
DENIED,GRAPHIC DESIGNER,Y,?WHAT IF! USA LIMITED,NY,NEW YORK,65000,2015,
DENIED,COMPUTER PROGRAMMER,Y,"L & M CONSULTING GROUP, INC.",NY,NEW YORK,56826,2015,
DENIED,PRODUCT DESIGN ENGINEER,Y,"M-TEK, INC.",MI,NOVI,66726,2015,
DENIED,LEAD CONSULTANT,Y,CAPGEMINI FINANCIAL SERVICES USA INC. (LEGACY KANBAY),WI,MADISON,72134,2015,
DENIED,SENIOR NETWORK ENGINEER,Y,APPGEEKS TEK,OH,COLUMBUS,80642,2015,
DENIED,BUSINESS SYSTEMS ANALYST,Y,JPMORGAN CHASE & CO.,NY,NEW YORK,132558,2015,
DENIED,PROGRAMMER ANALYST,Y,ISHIFT CORP,PA,KING OF PRUSSIA,59280,2015,
DENIED,ANALYST,Y,"MIURA GLOBAL MANAGEMENT, LLC",NY,NEW YORK,154690,2015,
DENIED,TRUCK DRIVER,Y,FREIGHTSTAR EXPEDITED LLC,IL,ELMHURST,38700,2015,
DENIED,ARCHITECT,Y,VIRTUSA CORPORATION,NY,NEW YORK,108763,2015,
DENIED,PHYSICAL THERAPIST,Y,OPTIMUM LIFE PHYSICAL THERAPY,NY,HEMPSTEAD,60528,2015,
DENIED,ASSURANCE STAFF,Y,ERNST & YOUNG U.S. LLP,PA,PHILADELPHIA,99550880,2015,
DENIED,COMPUTER SOFTWARE ENGINEER,Y,"SOFTWARE PARADIGMS INTERNATIONAL GROUP, LLC",OH,MASON,68786,2015,
DENIED,RESEARCH ASSOCIATE,Y,MAYO CLINIC,MN,ROCHESTER,37794,2015,
DENIED,DIRECTOR OF RESEARCH,Y,"NISHKAMA CAPITAL, LLC",NY,NEW YORK,145101,2015,
DENIED,IT SPECIALIST,Y,IBM INDIA PRIVATE LIMITED,OH,WICKLIFFE,54184,2015,
DENIED,WEB DEVELOPMENT ENGINEER I,Y,AMAZON CORPORATE LLC,NY,NEW YORK,109762,2015,
DENIED,COMPUTER SYSTEMS ANALYST,Y,FLATMIND TECHNOLOGIES INC,NY,ROCHESTER,57678,2015,
DENIED,PRODUCER,Y,AL JAZEERA AMERICA LLC,NY,NEW YORK,83470,2015,
DENIED,PROCESS DEVELOPMENT ENGINEER,Y,"PFANSTIEHL, INC.",IL,WAUKEGAN,80413,2015,
DENIED,SOFTWARE DEVELOPER,Y,"SUPERNOVA INFOTECHNOLOGIES, INC",MN,EDEN PRAIRIE,65957,2015,
DENIED,PROGRAMMER ANALYST,Y,HALLMARK GLOBAL TECHNOLOGIES INC,MN,HOPKINS,65416,2015,
DENIED,"SR. MANAGER, WEB ENGINEERING",Y,"PENGUIN DIGITAL, INC.",NY,NEW YORK,133723,2015,
DENIED,DIRECTOR OF ENGLISH EQUESTRIAN STUDIES,Y,THE UNIVERSITY OF FINDLAY,OH,FINDLAY,39850,2015,
DENIED,COMPUTER SYSTEMS ENGINEER,Y,POPULUS GROUP,OH,COLUMBUS,78665.6,2015,
DENIED,BUSINESS ANALYST,N,TECHLIGENT SYSTEMS INC.,NY,BROOKLYN,63086.4,2015,
DENIED,SENIOR DESIGNER,Y,VERTIC INC,NY,NEW YORK,75296,2015,
DENIED,INTERNAL MEDICINE PHYSICIAN,Y,"HSHS MEDICAL GROUP, INC.",IL,STREATOR,169478,2015,
DENIED,RESEARCH ASSISTANT,N,STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,BUFFALO,40851.2,2015,
DENIED,QA ANALYST,Y,SOFTHQ INC.,IL,ARLINGTON HEIGHTS,67642,2015,
DENIED,SENIOR CONSULTANT,Y,MUREX NORTH AMERICA INC.,NY,NEW YORK,80995,2015,
DENIED,SENIOR TECHNICAL LEADER,Y,KPIT INFOSYSTEMS INC.,MI,TROY,62712,2015,
DENIED,QA ANALYST,Y,SOFTHQ INC.,IL,ARLINGTON HEIGHTS,50190,2015,
DENIED,SENIOR PAVEMENT/GEOTECHNICAL ENGINEER,Y,"ERES INTERNATIONAL, INC.",IL,SAVOY,69368,2015,
DENIED,SENIOR IT SPECIALIST,Y,IBM INDIA PRIVATE LIMITED,IL,CHICAGO,62754,2015,
DENIED,PRIMARY CARE PHYSICIAN,Y,ALLEGHENY MEDICAL PRACTICE NETWORK,PA,NEW KENSINGTON,182700,2015,
DENIED,IT CONSULTANT,Y,IT AMERICA INC,IL,CHICAGO,49774,2015,
DENIED,VALIDATION ENGINEER,Y,POPULUS GROUP,MI,WARREN,73174.4,2015,
DENIED,ENGINEER,Y,CATERPILLAR INC.,IL,MOSSVILLE,60923,2015,
DENIED,COMPUTER SYSTEM ANALYST,Y,AZTEK INC,IL,CHICAGO,55245,2015,
DENIED,ELECTRONICS ENGINEER,Y,CUMMINS INC.,IN,COLUMBUS,56881,2015,
DENIED,PROGRAMMER ANALYST,Y,LEX NIMBLE SOLUTIONS INC,IL,SCHAUMBURG,49400,2015,
DENIED,RISK MANAGEMENT SPECIALIST SENIOR,Y,THE HUNTINGTON NATIONAL BANK,OH,COLUMBUS,93038,2015,
DENIED,PROGRAMMER ANALYST FILENET,N,"OASYS TECHNOLOGIES, INC",MN,EAGAN,79601.6,2015,
DENIED,INTERNATIONAL SALES MANAGER,Y,WENDT CORPORATION,NY,BUFFALO,94994,2015,
DENIED,MEDICAL RESIDENT,Y,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE,PA,PHILADELPHIA,44262,2015,
DENIED,CHIEF OPERATING OFFICER,Y,"SPECIALTY RONDOT, INC.",NY,JERSEY CITY,19288,2015,
DENIED,RESEARCH INVESTIGATOR,Y,UNIVERSITY OF MICHIGAN,MI,ANN ARBOR,33987,2015,
DENIED,SAP OSSCE TECHNOFUNCTIONAL,Y,IBM INDIA PRIVATE LIMITED,IN,INDIANAPOLIS,54579,2015,
DENIED,LOGISTIC ANALYST,Y,LUXBEVERAGE LLC,NY,NEW YORK,75046,2015,
DENIED,PROGRAMMER ANALYST,Y,PATEL CONSULTANTS CORPORATION,NY,NEW YORK,73923,2015,
DENIED,TEACHERS RETIREMENT INVESTMENT OFFICER 2,Y,NEW YORK STATE TEACHERS' RETIREMENT SYSTEM,NY,ALBANY,70659,2015,
DENIED,SR. SOFTWARE ENGINEER,Y,AUTOMATED FINANCIAL SYSTEMS,PA,EXTON,97406,2015,
DENIED,SOFTWARE ENGINEER,Y,HITACHI CONSULTING CORPORATION,OH,CLEVELAND,53830,2015,
DENIED,SENIOR RESEARCH ASSOCIATE (R2),Y,WESTERN MICHIGAN UNIVERSITY,MI,KALAMAZOO,65811,2015,
DENIED,SOLUTION PROJECT MANAGER,Y,IBM INDIA PRIVATE LIMITED,IL,BLOOMINGTON,58034,2015,
DENIED,PRESIDENT,N,GARDEN HOUSE SCHOOL OF NEW YORK,NY,NEW YORK,148865.6,2015,
DENIED,PROGRAMMER ANALYST/JAVA,Y,OASYS TECHNOLOGIES INC,MN,EAGAN,65416,2015,
DENIED,SR. SOFTWARE ENGINEER,Y,SAPEARE TECNHOLOGIES INC.,OH,COLUMBUS,67558,2015,
DENIED,TRANSLATOR,Y,ADM SECURITY SERVICES LLC,NY,STATEN ISLAND,27248,2015,
DENIED,PHYSICIAN (FAMILY MEDICINE),Y,ST. VINCENT MEDICAL GROUP,IN,ALEXANDRIA,106995,2015,
DENIED,TECHNICAL ARCHITECT,Y,"QUINNOX, INC.",IL,NAPERVILLE,84906,2015,
